,artist,painting,code,style,style_code
47981,mstislav-dobuzhinsky,naples-1911.jpg,89,Symbolism,73
47982,mstislav-dobuzhinsky,pskov-1923.jpg,89,Symbolism,73
47983,mstislav-dobuzhinsky,province-voronezh-1912.jpg,89,Symbolism,73
47984,mstislav-dobuzhinsky,vilno-market-near-the-wall-1907.jpg,89,Symbolism,73
47985,mstislav-dobuzhinsky,vilna-the-old-manor-house-on-mostovaya-street-1910.jpg,89,Symbolism,73
47986,mstislav-dobuzhinsky,k-dainiai-old-wooden-catholic-church.jpg,89,Symbolism,73
47987,mstislav-dobuzhinsky,a-doll-1905.jpg,89,Symbolism,73
47988,mstislav-dobuzhinsky,peter-and-paul-fortress-1923.jpg,89,Symbolism,73
47989,mstislav-dobuzhinsky,the-english-embankment-at-snow-1923.jpg,89,Symbolism,73
47990,mstislav-dobuzhinsky,gates-of-dawn-1914.jpg,89,Symbolism,73
47991,mstislav-dobuzhinsky,lions-bridge-1923.jpg,89,Symbolism,73
47992,mstislav-dobuzhinsky,vilnius-st-catherine-s-church-1906.jpg,89,Symbolism,73
47993,mstislav-dobuzhinsky,riga.jpg,89,Symbolism,73
5005,jan-steen,doctor-s-visit-1.jpg,90,Baroque,9
5006,jan-steen,dancing-couple-detail-1663.jpg,90,Baroque,9
5007,jan-steen,amnon-and-tamar-1670.jpg,90,Baroque,9
5008,jan-steen,easy-come-easy-go.jpg,90,Baroque,9
5009,jan-steen,dancing-couple-detail-1663-1.jpg,90,Baroque,9
5010,jan-steen,self-portrait.jpg,90,Baroque,9
5011,jan-steen,dancing-lesson.jpg,90,Baroque,9
5012,jan-steen,rhetoricians.jpg,90,Baroque,9
5013,jan-steen,merry-threesom-1672.jpg,90,Baroque,9
5014,jan-steen,school-teacher.jpg,90,Baroque,9
5015,jan-steen,schoolmaster-1665.jpg,90,Baroque,9
5016,jan-steen,inn-with-violinist-card-players-1668.jpg,90,Baroque,9
5017,jan-steen,dissolute-household-1664.jpg,90,Baroque,9
5018,jan-steen,the-way-you-hear-it-1665.jpg,90,Baroque,9
5019,jan-steen,in-the-tavern-1660.jpg,90,Baroque,9
5020,jan-steen,drinker.jpg,90,Baroque,9
5021,jan-steen,tavern-scene.jpg,90,Baroque,9
5022,jan-steen,doctor-s-visit-1665.jpg,90,Baroque,9
5023,jan-steen,baker-oostwaert-and-his-wife.jpg,90,Baroque,9
5024,jan-steen,dissolute-household.jpg,90,Baroque,9
5025,jan-steen,peasants-before-an-inn-1653.jpg,90,Baroque,9
5026,jan-steen,village-school.jpg,90,Baroque,9
5027,jan-steen,parrot-cage.jpg,90,Baroque,9
5028,jan-steen,merry-company-on-a-terrace-1675.jpg,90,Baroque,9
5029,jan-steen,meal.jpg,90,Baroque,9
5030,jan-steen,prayer-before-meal-1660.jpg,90,Baroque,9
5031,jan-steen,dancing-couple-detail-1663-2.jpg,90,Baroque,9
5032,jan-steen,a-village-revel-1673.jpg,90,Baroque,9
5033,jan-steen,twelfth-night-1662.jpg,90,Baroque,9
5034,jan-steen,court.jpg,90,Baroque,9
5035,jan-steen,cheated-groom-1670.jpg,90,Baroque,9
5036,jan-steen,liveliest-1660.jpg,90,Baroque,9
5037,jan-steen,the-dancing-couple-1663.jpg,90,Baroque,9
5038,jan-steen,peasant-wedding.jpg,90,Baroque,9
5039,jan-steen,pub-garden-1663.jpg,90,Baroque,9
5040,jan-steen,burgher-of-delft-and-his-daughter-1655.jpg,90,Baroque,9
5041,jan-steen,cat-family.jpg,90,Baroque,9
5042,jan-steen,sacrifice-of-iphigenia.jpg,90,Baroque,9
5043,jan-steen,winning-speaker.jpg,90,Baroque,9
5044,jan-steen,idlers-1660.jpg,90,Baroque,9
5045,jan-steen,skittle-players-outside-an-inn-1663.jpg,90,Baroque,9
5046,jan-steen,argument-over-a-card-game.jpg,90,Baroque,9
5047,jan-steen,a-village-wedding.jpg,90,Baroque,9
5048,jan-steen,prayer-before-meal-1665.jpg,90,Baroque,9
5049,jan-steen,dancing-couple-detail-1663-12.jpg,90,Baroque,9
5050,jan-steen,portrait-of-geertruy-gael-second-wife-of-gerrit-gerritsz-schouten-1665.jpg,90,Baroque,9
5051,jan-steen,feast-of-st-nicholas-1665.jpg,90,Baroque,9
5052,jan-steen,arrival-of-a-visitor.jpg,90,Baroque,9
5053,jan-steen,garden-party-1677.jpg,90,Baroque,9
5054,jan-steen,morning-toilet-1665.jpg,90,Baroque,9
5055,jan-steen,dancing-couple-detail-1663-7.jpg,90,Baroque,9
5056,jan-steen,quack.jpg,90,Baroque,9
5057,jan-steen,choice-between-richness-and-youth-1663.jpg,90,Baroque,9
5058,jan-steen,a-village-wedding-feast-with-revellers-and-a-dancing-party.jpg,90,Baroque,9
5059,jan-steen,dancing-couple-detail-1663-9.jpg,90,Baroque,9
5060,jan-steen,samson-and-delilah-1670.jpg,90,Baroque,9
5061,jan-steen,effects-of-intemperance-1665.jpg,90,Baroque,9
5062,jan-steen,worship-of-golden-calf-1677.jpg,90,Baroque,9
5063,jan-steen,robbed-violin-player.jpg,90,Baroque,9
5064,jan-steen,dancing-couple-detail-1663-8.jpg,90,Baroque,9
5065,jan-steen,bathsheba-receiving-david-s-letter.jpg,90,Baroque,9
5066,jan-steen,tric-trac-players-1667.jpg,90,Baroque,9
5067,jan-steen,baptism.jpg,90,Baroque,9
5068,jan-steen,family-holiday.jpg,90,Baroque,9
5069,jan-steen,merry-couple.jpg,90,Baroque,9
5070,jan-steen,action-proves-the-man-1659.jpg,90,Baroque,9
5071,jan-steen,smoker.jpg,90,Baroque,9
5072,jan-steen,little-collector-1665.jpg,90,Baroque,9
5073,jan-steen,portrait-of-gerrit-gerritsz-schouten-1665.jpg,90,Baroque,9
5074,jan-steen,wealth-is-looking-1663.jpg,90,Baroque,9
5075,jan-steen,farmers-to-skittles-1655.jpg,90,Baroque,9
5076,jan-steen,couple-in-a-bedroom-1670.jpg,90,Baroque,9
5077,jan-steen,an-old-to-young-girl.jpg,90,Baroque,9
5078,jan-steen,wedding-of-tobias-and-sarah-1668.jpg,90,Baroque,9
5079,jan-steen,winter-landscape.jpg,90,Baroque,9
5080,jan-steen,wrath-of-ahasuerus-1673.jpg,90,Baroque,9
5081,jan-steen,twelfth-night.jpg,90,Baroque,9
5082,jan-steen,samson-and-delilah-1668.jpg,90,Baroque,9
5083,jan-steen,fat-kitchen.jpg,90,Baroque,9
5084,jan-steen,sick-old-man-1660.jpg,90,Baroque,9
5085,jan-steen,revelry-at-an-inn-1674.jpg,90,Baroque,9
5086,jan-steen,dancing-couple-1663.jpg,90,Baroque,9
5087,jan-steen,mother-and-child.jpg,90,Baroque,9
5088,jan-steen,leaving-the-tavern.jpg,90,Baroque,9
5089,jan-steen,a-village-wedding-1653.jpg,90,Baroque,9
5090,jan-steen,dancing-couple-detail-1663-6.jpg,90,Baroque,9
5091,jan-steen,drunk-woman.jpg,90,Baroque,9
5092,jan-steen,feast-of-the-chamber-of-rhetoricians-near-a-town-gate.jpg,90,Baroque,9
5093,jan-steen,sick-woman.jpg,90,Baroque,9
5094,jan-steen,egg-dance-1674.jpg,90,Baroque,9
5095,jan-steen,prince-s-day-1660.jpg,90,Baroque,9
5096,jan-steen,wedding-of-tobias-and-sarah.jpg,90,Baroque,9
5097,jan-steen,dancing-couple-detail-1663-11.jpg,90,Baroque,9
5098,jan-steen,merry-family-1668.jpg,90,Baroque,9
5099,jan-steen,supper-at-emmaus-1668.jpg,90,Baroque,9
5100,jan-steen,dancing-couple-detail-1663-3.jpg,90,Baroque,9
5101,jan-steen,sick-woman-1670.jpg,90,Baroque,9
5102,jan-steen,doctor-s-visit-1670.jpg,90,Baroque,9
5103,jan-steen,return-of-the-prodigal-son-1670.jpg,90,Baroque,9
5104,jan-steen,card-players.jpg,90,Baroque,9
5105,jan-steen,twin-birth-celebration-1668.jpg,90,Baroque,9
5106,jan-steen,life-of-man-1665.jpg,90,Baroque,9
5107,jan-steen,marriage-contract.jpg,90,Baroque,9
5108,jan-steen,country-wedding-1666.jpg,90,Baroque,9
5109,jan-steen,woman-playing-the-sistrum.jpg,90,Baroque,9
5110,jan-steen,dancing-couple-detail-1663-5.jpg,90,Baroque,9
5111,jan-steen,celebrating-the-birth-1664.jpg,90,Baroque,9
5112,jan-steen,drawing-lesson.jpg,90,Baroque,9
5113,jan-steen,self-portrait-with-a-lute.jpg,90,Baroque,9
5114,jan-steen,girl-eating-oysters-1660.jpg,90,Baroque,9
5115,jan-steen,wine-is-a-mocker-1670.jpg,90,Baroque,9
5116,jan-steen,love-sickness-1660.jpg,90,Baroque,9
5117,jan-steen,dancing-couple-detail-1663-4.jpg,90,Baroque,9
5118,jan-steen,lean-kitchen.jpg,90,Baroque,9
5119,jan-steen,wedding-feast-at-cana-1672.jpg,90,Baroque,9
5120,jan-steen,twelfth-night-1668.jpg,90,Baroque,9
5121,jan-steen,quackdoctor-1651.jpg,90,Baroque,9
5122,jan-steen,rhetoricians-1668.jpg,90,Baroque,9
5123,jan-steen,woman-at-her-toilet-1663.jpg,90,Baroque,9
5124,jan-steen,nocturnal-serenade-1675.jpg,90,Baroque,9
5125,jan-steen,doctor-s-visit-1662.jpg,90,Baroque,9
5126,jan-steen,dancing-couple-detail-1663-10.jpg,90,Baroque,9
5127,jan-steen,harpsichord-lesson-1660.jpg,90,Baroque,9
5128,jan-steen,doctor-s-visit.jpg,90,Baroque,9
5129,jan-steen,wedding-of-sarah-and-tobias.jpg,90,Baroque,9
5130,jan-steen,village-festival-with-the-ship-of-saint-rijn-uijt.jpg,90,Baroque,9
34284,vasily-tropinin,portrait-of-a-i-tropinina-1820.jpg,91,Realism,65
34285,vasily-tropinin,alyabyev-a-1850.jpg,91,Realism,65
34286,vasily-tropinin,portrait-of-morkov.jpg,91,Realism,65
34287,vasily-tropinin,the-old-man-farmer-1825.jpg,91,Realism,65
34288,vasily-tropinin,ukrainian-woman-in-namitke-1820.jpg,91,Realism,65
34289,vasily-tropinin,portrait-of-the-artist-s-sister-vatropinin-1825.jpg,91,Realism,65
34290,vasily-tropinin,portrait-of-a-a-sapozhnikov-1852.jpg,91,Realism,65
34291,vasily-tropinin,obolenskaya-na-1833.jpg,91,Realism,65
34292,vasily-tropinin,portrait-of-an-unknown-from-a-family-of-mosolov-1856.jpg,91,Realism,65
34293,vasily-tropinin,mazurin-elizabeth-vladimirona-1844.jpg,91,Realism,65
34294,vasily-tropinin,portrait-of-countess-n-a-zubova-1834.jpg,91,Realism,65
34295,vasily-tropinin,diomede-v-kiselev-1834.jpg,91,Realism,65
34296,vasily-tropinin,portrait-of-an-unknown-in-a-black-coat-verevkina-1850.jpg,91,Realism,65
34297,vasily-tropinin,portrait-of-a-widow-in-a-blue-povoynik-1830.jpg,91,Realism,65
34298,vasily-tropinin,portrait-of-elizabeth-ivanovna-naryshkina.jpg,91,Realism,65
34299,vasily-tropinin,portrait-l-k-makovsky-1830.jpg,91,Realism,65
34300,vasily-tropinin,the-coachman-leaning-on-a-whip-handle-1820.jpg,91,Realism,65
34301,vasily-tropinin,portrait-of-the-actor-v-a-karatyghin-1842.jpg,91,Realism,65
34302,vasily-tropinin,old-woman-with-a-hen-portrait-of-the-artist-s-wife-1856.jpg,91,Realism,65
34303,vasily-tropinin,portrait-of-e-p-protasyeva.jpg,91,Realism,65
34304,vasily-tropinin,portrait-of-e-p-rostopchin-etude-1853.jpg,91,Realism,65
34305,vasily-tropinin,yelena-schepkin.jpg,91,Realism,65
34306,vasily-tropinin,portrait-of-e-a-selivanovskaya-1852.jpg,91,Realism,65
34307,vasily-tropinin,portrait-of-levitskaya-volkonskaya-1852.jpg,91,Realism,65
34308,vasily-tropinin,the-lacemaker.jpg,91,Realism,65
34309,vasily-tropinin,portrait-of-a-p-i-sapozhnikova-1826.jpg,91,Realism,65
34310,vasily-tropinin,tuchkov-alexey-the-hero-of-1812-the-father-of-the-decembrist-alexei-tuchkova-1843.jpg,91,Realism,65
34311,vasily-tropinin,portrait-of-vladimir-artemyevitch-rajewski-1846.jpg,91,Realism,65
34312,vasily-tropinin,portrait-de-l-archimandrite-théophane-1837.jpg,91,Realism,65
34313,vasily-tropinin,ustim-karmaluk.jpg,91,Realism,65
34314,vasily-tropinin,zagoskin-michael.jpg,91,Realism,65
34315,vasily-tropinin,a-girl-with-a-pot-of-roses-1850.jpg,91,Realism,65
34316,vasily-tropinin,old-beggar-1823.jpg,91,Realism,65
41206,vasily-tropinin,portrait-of-fedor-semenovich-moslova.jpg,91,Romanticism,68
41207,vasily-tropinin,portrait-of-n-a-selivanovsky.jpg,91,Romanticism,68
41208,vasily-tropinin,schepkina-yelena-1826.jpg,91,Romanticism,68
41209,vasily-tropinin,bulakhov-peter-1823.jpg,91,Romanticism,68
41210,vasily-tropinin,rogue-portrait-of-prince-obolensky.jpg,91,Romanticism,68
41211,vasily-tropinin,portrait-of-prince-golitsyn-1828.jpg,91,Romanticism,68
41212,vasily-tropinin,nikolai-nikolajevitj-rajevskij-1842.jpg,91,Romanticism,68
41213,vasily-tropinin,not_detected_241121-1839.jpg,91,Romanticism,68
41214,vasily-tropinin,portrait-of-the-prince-p-i-bagration-1815.jpg,91,Romanticism,68
41215,vasily-tropinin,portrait-of-i-l-lazarev-1822.jpg,91,Romanticism,68
41216,vasily-tropinin,portrait-of-e-a-sisalinoy-1846.jpg,91,Romanticism,68
41217,vasily-tropinin,portrait-of-d-p-voyeikov-with-his-daughter-and-the-governess-miss-sorock-1842.jpg,91,Romanticism,68
41218,vasily-tropinin,maikov-nicholas-apollonovich-1821.jpg,91,Romanticism,68
41219,vasily-tropinin,portrait-of-nikolai-i-utkin-1824.jpg,91,Romanticism,68
41220,vasily-tropinin,guitarist-1823.jpg,91,Romanticism,68
41221,vasily-tropinin,portrait-of-the-artist-n-i-utkin-with-a-pencil-1841.jpg,91,Romanticism,68
41222,vasily-tropinin,portrait-of-n-n-rayevsky-jr-1842.jpg,91,Romanticism,68
41223,vasily-tropinin,portrait-of-a-writer-v-i-lizogub-1847.jpg,91,Romanticism,68
41224,vasily-tropinin,spinner.jpg,91,Romanticism,68
41225,vasily-tropinin,not_detected_241125.jpg,91,Romanticism,68
41226,vasily-tropinin,portrait-of-s-menshikov-1852.jpg,91,Romanticism,68
41227,vasily-tropinin,spades-for-firmware-1830.jpg,91,Romanticism,68
41228,vasily-tropinin,portret-lieutenant-captain-ivan-vasilyevich-alymova-1819.jpg,91,Romanticism,68
41229,vasily-tropinin,portrait-of-alexander-vsevoldovich-vsevolozsk.jpg,91,Romanticism,68
41230,vasily-tropinin,karamzin.jpg,91,Romanticism,68
41231,vasily-tropinin,portrait-of-a-a-sannikov-1823.jpg,91,Romanticism,68
41232,vasily-tropinin,portrait-of-pavel-vasilyev.jpg,91,Romanticism,68
41233,vasily-tropinin,boy-with-a-dead-goldfinch-1829.jpg,91,Romanticism,68
41234,vasily-tropinin,portrait-of-k-g-ravich-1823.jpg,91,Romanticism,68
41235,vasily-tropinin,boy-with-book.jpg,91,Romanticism,68
41236,vasily-tropinin,panin.jpg,91,Romanticism,68
41237,vasily-tropinin,portrait-of-nikolai-ivanovich-and-nadezhda-mikhailovna.jpg,91,Romanticism,68
41238,vasily-tropinin,portrait-of-v-i-yershova-with-her-daughter-1831.jpg,91,Romanticism,68
41239,vasily-tropinin,portrait-of-an-unknown-in-a-black-coat-1838.jpg,91,Romanticism,68
41240,vasily-tropinin,portrait-of-a-i-baryshnikov-1829.jpg,91,Romanticism,68
41241,vasily-tropinin,portrait-of-a-p-i-sorokoumovskogo.jpg,91,Romanticism,68
41242,vasily-tropinin,portrait-of-an-unknown-1823.jpg,91,Romanticism,68
41243,vasily-tropinin,portrait-of-the-artist-s-son-the-easel-1820.jpg,91,Romanticism,68
41244,vasily-tropinin,not_detected_241177.jpg,91,Romanticism,68
41245,vasily-tropinin,boy-with-zhaleyka.jpg,91,Romanticism,68
41246,vasily-tropinin,portrait-of-v-m-yakovlev-1830.jpg,91,Romanticism,68
41247,vasily-tropinin,portrait-of-a-i-tropinina-the-artist-s-wife-1809.jpg,91,Romanticism,68
41248,vasily-tropinin,a-spinner-1820.jpg,91,Romanticism,68
41249,vasily-tropinin,woman-at-the-window-1841.jpg,91,Romanticism,68
41250,vasily-tropinin,ev-meshkov-née-bilibin-1832.jpg,91,Romanticism,68
41251,vasily-tropinin,portrait-botsigetti-1818.jpg,91,Romanticism,68
41252,vasily-tropinin,family-portrait-of-counts-morkovs-1813.jpg,91,Romanticism,68
41253,vasily-tropinin,portrait-of-semyon-nikolayevich-mosolov-1836.jpg,91,Romanticism,68
41254,vasily-tropinin,karzinkina-katherine.jpg,91,Romanticism,68
41255,vasily-tropinin,kusov-alexey.jpg,91,Romanticism,68
41256,vasily-tropinin,portrait-of-yuri-fyodorovich-samarin-1844.jpg,91,Romanticism,68
41257,vasily-tropinin,zolotoshveyka.jpg,91,Romanticism,68
41258,vasily-tropinin,portrait-of-a-young-man-in-a-green-robe-1839.jpg,91,Romanticism,68
41259,vasily-tropinin,portrait-of-sergei-nechaev-d.jpg,91,Romanticism,68
41260,vasily-tropinin,portrait-of-s-k-sukhanov-1823.jpg,91,Romanticism,68
41261,vasily-tropinin,girl-with-plums.jpg,91,Romanticism,68
41262,vasily-tropinin,kiseleva.jpg,91,Romanticism,68
41263,vasily-tropinin,kushnikov-prokofiev-1828.jpg,91,Romanticism,68
41264,vasily-tropinin,a-portrait-of-a-georgian-woman.jpg,91,Romanticism,68
41265,vasily-tropinin,monk-with-candle-1834.jpg,91,Romanticism,68
41266,vasily-tropinin,girl-with-a-doll-1841.jpg,91,Romanticism,68
41267,vasily-tropinin,portrait-of-general-ai-gorchakov.jpg,91,Romanticism,68
41268,vasily-tropinin,girl-with-a-candle.jpg,91,Romanticism,68
41269,vasily-tropinin,portrait-ekimov-lazarev-lazarevic-1822.jpg,91,Romanticism,68
41270,vasily-tropinin,orlov-vladimir-g-1826.jpg,91,Romanticism,68
41271,vasily-tropinin,not_detected_241124.jpg,91,Romanticism,68
41272,vasily-tropinin,portrait-of-v-s-eneva-1810.jpg,91,Romanticism,68
41273,vasily-tropinin,portrait-of-prince-alexander-s-dolgorukov.jpg,91,Romanticism,68
41274,vasily-tropinin,kireyevsk-e-v-1839.jpg,91,Romanticism,68
41275,vasily-tropinin,portrait-of-i-i-dmitriyev-1835.jpg,91,Romanticism,68
41276,vasily-tropinin,tropinin-anna-ivanovna-1810.jpg,91,Romanticism,68
41277,vasily-tropinin,portrait-of-yu-f-samarin-in-the-hunting-dress-1846.jpg,91,Romanticism,68
41278,vasily-tropinin,portrait-of-d-p-tatishchev-1838.jpg,91,Romanticism,68
41279,vasily-tropinin,mikhail-mikhailovich-speransky.jpg,91,Romanticism,68
41280,vasily-tropinin,poles-alexander-a.jpg,91,Romanticism,68
41281,vasily-tropinin,portrait-of-the-dancer-t-s-karpakova-1818.jpg,91,Romanticism,68
41282,vasily-tropinin,self-portrait-with-brushes-and-a-palette-against-a-window-facing-the-kremlin-1844.jpg,91,Romanticism,68
41283,vasily-tropinin,portrait-of-karl-brulloff-1836.jpg,91,Romanticism,68
41284,vasily-tropinin,portrait-of-p-n-zubov-1839.jpg,91,Romanticism,68
41285,vasily-tropinin,not_detected_241133.jpg,91,Romanticism,68
41286,vasily-tropinin,portrait-of-alexander-fedorovich-zaikin-etude-1837.jpg,91,Romanticism,68
41287,vasily-tropinin,portrait-of-e-p-rostopchin-1853.jpg,91,Romanticism,68
41288,vasily-tropinin,portrait-of-an-elderly-woman-in-a-bonnet-1820.jpg,91,Romanticism,68
14034,childe-hassam,untitled-study-for-bathers.jpg,92,Impressionism,30
14035,childe-hassam,bedford-hills.jpg,92,Impressionism,30
14036,childe-hassam,san-pietro-venice.jpg,92,Impressionism,30
14037,childe-hassam,point-lobos-carmel.jpg,92,Impressionism,30
14038,childe-hassam,sunday-morning-appledore.jpg,92,Impressionism,30
14039,childe-hassam,on-the-balcony.jpg,92,Impressionism,30
14040,childe-hassam,clearing-sunset-aka-corner-of-berkeley-street-and-columbus-avenue.jpg,92,Impressionism,30
14041,childe-hassam,looking-towards-mount-adams-from-mount-hood.jpg,92,Impressionism,30
14042,childe-hassam,the-harbor-of-a-thousand-masts-gloucester.jpg,92,Impressionism,30
14043,childe-hassam,a-parade-of-boats-1895.jpg,92,Impressionism,30
14044,childe-hassam,the-table-garden.jpg,92,Impressionism,30
14045,childe-hassam,pont-aven-noon-day.jpg,92,Impressionism,30
14046,childe-hassam,at-the-café-1889.jpg,92,Impressionism,30
14047,childe-hassam,mt-beacon-at-newburgh.jpg,92,Impressionism,30
14048,childe-hassam,hutchison-house-easthampton.jpg,92,Impressionism,30
14049,childe-hassam,central-park.jpg,92,Impressionism,30
14050,childe-hassam,the-spanish-steps-rome.jpg,92,Impressionism,30
14051,childe-hassam,the-grands-boulevard-paris.jpg,92,Impressionism,30
14052,childe-hassam,in-the-park-paris.jpg,92,Impressionism,30
14053,childe-hassam,a-country-road.jpg,92,Impressionism,30
14054,childe-hassam,july-fourteenth-rue-daunou.jpg,92,Impressionism,30
14055,childe-hassam,the-east-headland-appledore-isles-of-shoals.jpg,92,Impressionism,30
14056,childe-hassam,reflections-kitty-hughes.jpg,92,Impressionism,30
14057,childe-hassam,coast-scene-isles-of-shoals.jpg,92,Impressionism,30
14058,childe-hassam,nude-on-the-cliffs.jpg,92,Impressionism,30
14059,childe-hassam,afternoon-sky-harney-desert.jpg,92,Impressionism,30
14060,childe-hassam,brittany-barns.jpg,92,Impressionism,30
14061,childe-hassam,duck-island-isles-of-shoals-1906.jpg,92,Impressionism,30
14062,childe-hassam,twenty-six-of-june-old-lyme.jpg,92,Impressionism,30
14063,childe-hassam,the-norwegian-cottage-1.jpg,92,Impressionism,30
14064,childe-hassam,confirmation-day.jpg,92,Impressionism,30
14065,childe-hassam,isle-of-shoals-1894.jpg,92,Impressionism,30
14066,childe-hassam,moonrise-at-sunset-1.jpg,92,Impressionism,30
14067,childe-hassam,self-portrait.jpg,92,Impressionism,30
14068,childe-hassam,lower-fifth-avenue-1890.jpg,92,Impressionism,30
14069,childe-hassam,a-street-in-denia-spain.jpg,92,Impressionism,30
14070,childe-hassam,mrs-hassam-in-the-garden.jpg,92,Impressionism,30
14071,childe-hassam,yachts-gloucester-1889.jpg,92,Impressionism,30
14072,childe-hassam,fishing.jpg,92,Impressionism,30
14073,childe-hassam,the-brush-house.jpg,92,Impressionism,30
14074,childe-hassam,charles-river-and-beacon-hill-1892.jpg,92,Impressionism,30
14075,childe-hassam,horticultural-building-world-s-columbian-exposition-chicago.jpg,92,Impressionism,30
14076,childe-hassam,sunset-at-sea.jpg,92,Impressionism,30
14077,childe-hassam,the-artist-s-wife-in-a-garden-villiers-le-bel.jpg,92,Impressionism,30
14078,childe-hassam,elms-east-hampton-new-york.jpg,92,Impressionism,30
14079,childe-hassam,thunderstorm-on-the-oregon-trail.jpg,92,Impressionism,30
14080,childe-hassam,rocks-at-appledore.jpg,92,Impressionism,30
14081,childe-hassam,boy-with-flower-pots.jpg,92,Impressionism,30
14082,childe-hassam,cityscape.jpg,92,Impressionism,30
14083,childe-hassam,a-new-year-s-nocturne-new-york.jpg,92,Impressionism,30
14084,childe-hassam,spring-on-west-78th-street.jpg,92,Impressionism,30
14085,childe-hassam,veranda-of-the-old-house.jpg,92,Impressionism,30
14086,childe-hassam,golden-afternoon.jpg,92,Impressionism,30
14087,childe-hassam,louvre.jpg,92,Impressionism,30
14088,childe-hassam,woman-reading.jpg,92,Impressionism,30
14089,childe-hassam,gloucester-harbor.jpg,92,Impressionism,30
14090,childe-hassam,the-new-york-bouquet-west-forty-second-street.jpg,92,Impressionism,30
14091,childe-hassam,sunset-isle-of-shoals.jpg,92,Impressionism,30
14092,childe-hassam,moonlight-on-the-sound.jpg,92,Impressionism,30
14093,childe-hassam,the-holly-farm.jpg,92,Impressionism,30
14094,childe-hassam,new-york-landscape.jpg,92,Impressionism,30
14095,childe-hassam,avenue-of-the-allies-1.jpg,92,Impressionism,30
14096,childe-hassam,feeding-pigeons-in-the-piazza.jpg,92,Impressionism,30
14097,childe-hassam,bathing-pool-appledore.jpg,92,Impressionism,30
14098,childe-hassam,broadway-and-42nd-street.jpg,92,Impressionism,30
14099,childe-hassam,brelevenez-lannion-cote-du-nord-france.jpg,92,Impressionism,30
14100,childe-hassam,new-york-hod-carriers.jpg,92,Impressionism,30
14101,childe-hassam,sparyard-inner-harbor-gloucester.jpg,92,Impressionism,30
14102,childe-hassam,sand-springs-butte.jpg,92,Impressionism,30
14103,childe-hassam,poppies-isles-of-shoals-1.jpg,92,Impressionism,30
14104,childe-hassam,pomona.jpg,92,Impressionism,30
14105,childe-hassam,the-fourth-of-july-1916.jpg,92,Impressionism,30
14106,childe-hassam,isle-of-shoals-4.jpg,92,Impressionism,30
14107,childe-hassam,seascape.jpg,92,Impressionism,30
14108,childe-hassam,the-evening-star.jpg,92,Impressionism,30
14109,childe-hassam,dewey-s-arch.jpg,92,Impressionism,30
14110,childe-hassam,old-dutch-building-fishkill-new-york.jpg,92,Impressionism,30
14111,childe-hassam,summer-sunlight.jpg,92,Impressionism,30
14112,childe-hassam,in-the-park-at-st-cloud.jpg,92,Impressionism,30
14113,childe-hassam,walk-around-the-island.jpg,92,Impressionism,30
14114,childe-hassam,east-headland-pool.jpg,92,Impressionism,30
14115,childe-hassam,street-scene-with-hansom-cab.jpg,92,Impressionism,30
14116,childe-hassam,sailing-ship-locked-in-ice.jpg,92,Impressionism,30
14117,childe-hassam,scene-in-holland.jpg,92,Impressionism,30
14118,childe-hassam,moonrise-at-sunset.jpg,92,Impressionism,30
14119,childe-hassam,the-snowy-winter-of-1918-new-york.jpg,92,Impressionism,30
14120,childe-hassam,isle-of-shoals-6.jpg,92,Impressionism,30
14121,childe-hassam,flower-store-and-dairy-store.jpg,92,Impressionism,30
14122,childe-hassam,new-york-street-scene.jpg,92,Impressionism,30
14123,childe-hassam,italian-day-may.jpg,92,Impressionism,30
14124,childe-hassam,apple-trees-in-bloom-old-lyme.jpg,92,Impressionism,30
14125,childe-hassam,autumn-hilltop-new-england-1906.jpg,92,Impressionism,30
14126,childe-hassam,the-water-garden.jpg,92,Impressionism,30
14127,childe-hassam,end-of-the-trolley-line-oak-park-illinois.jpg,92,Impressionism,30
14128,childe-hassam,evening-champs-elysees-aka-pres-du-louvre.jpg,92,Impressionism,30
14129,childe-hassam,sailing-vessel-at-sea-sunset.jpg,92,Impressionism,30
14130,childe-hassam,mrs-hassam-and-her-sister.jpg,92,Impressionism,30
14131,childe-hassam,morning-light.jpg,92,Impressionism,30
14132,childe-hassam,isles-of-shoals-garden-appledore.jpg,92,Impressionism,30
14133,childe-hassam,saint-mark-s-in-the-bowery.jpg,92,Impressionism,30
14134,childe-hassam,summer-at-cos-cob.jpg,92,Impressionism,30
14135,childe-hassam,church-procession-spanish-steps.jpg,92,Impressionism,30
14136,childe-hassam,mrs-hassam-at-villiers-le-bel.jpg,92,Impressionism,30
14137,childe-hassam,bornero-hill-old-lyme-connecticut.jpg,92,Impressionism,30
14138,childe-hassam,flags-on-the-waldorf.jpg,92,Impressionism,30
14139,childe-hassam,old-house-east-hampton.jpg,92,Impressionism,30
14140,childe-hassam,new-england-road.jpg,92,Impressionism,30
14141,childe-hassam,outskirts-of-east-gloucester.jpg,92,Impressionism,30
14142,childe-hassam,blossoms-1883.jpg,92,Impressionism,30
14143,childe-hassam,fifth-avenue-in-winter.jpg,92,Impressionism,30
14144,childe-hassam,windmill-at-sundown-east-hampton.jpg,92,Impressionism,30
14145,childe-hassam,poppies-on-the-isles-of-shoals-1890.jpg,92,Impressionism,30
14146,childe-hassam,winter-central-park.jpg,92,Impressionism,30
