,artist,paintings,code,style,style_code,year
20750,marc-chagall,so-she-came-down-from-the-tree-1948.jpg,86,Naïve Art (Primitivism),43,1948
20751,marc-chagall,the-dance-of-myriam-1966.jpg,86,Naïve Art (Primitivism),43,1966
20752,marc-chagall,two-banks-1980.jpg,86,Naïve Art (Primitivism),43,1980
20753,marc-chagall,dawn-1976.jpg,86,Naïve Art (Primitivism),43,1976
20754,marc-chagall,the-story-of-the-rooster-the-little-goat.jpg,86,Naïve Art (Primitivism),43,
20755,marc-chagall,happiness-1980.jpg,86,Naïve Art (Primitivism),43,1980
20756,marc-chagall,hagar-in-the-desert-1960.jpg,86,Naïve Art (Primitivism),43,1960
20757,marc-chagall,jacob-wrestling-with-the-angel-5.jpg,86,Naïve Art (Primitivism),43,1963
20758,marc-chagall,the-creation-of-man-4.jpg,86,Naïve Art (Primitivism),43,1958
20759,marc-chagall,deborah-the-prophetess-urges-barak-to-raise-an-army-and-give-battle-to-the-army-of-jabin-judges.jpg,86,Naïve Art (Primitivism),43,1956
20760,marc-chagall,branch-and-flute-player-1957.jpg,86,Naïve Art (Primitivism),43,1957
20761,marc-chagall,the-deposit.jpg,86,Naïve Art (Primitivism),43,1923
20762,marc-chagall,christ-family-1959.jpg,86,Naïve Art (Primitivism),43,1959
20763,marc-chagall,the-story-of-the-rooster-the-little-goat-2.jpg,86,Naïve Art (Primitivism),43,
20764,marc-chagall,women-of-bible-rachel-and-leah.jpg,86,Naïve Art (Primitivism),43,
20765,marc-chagall,moses-with-the-tablets-of-the-law-1963.jpg,86,Naïve Art (Primitivism),43,1963
20766,marc-chagall,near-saint-jeannet-1969.jpg,86,Naïve Art (Primitivism),43,1969
20767,marc-chagall,lovers-in-the-sky-of-nice-1964.jpg,86,Naïve Art (Primitivism),43,1964
20768,marc-chagall,jacob-wrestling-with-the-angel-4.jpg,86,Naïve Art (Primitivism),43,1963
20769,marc-chagall,the-antilopa-passengers-1969.jpg,86,Naïve Art (Primitivism),43,1969
20770,marc-chagall,king-david-s-tower-1971.jpg,86,Naïve Art (Primitivism),43,1971
20771,marc-chagall,weeping-of-jeremiah-1956.jpg,86,Naïve Art (Primitivism),43,1956
20772,marc-chagall,in-the-night-1943.jpg,86,Naïve Art (Primitivism),43,1943
20773,marc-chagall,mounting-the-ebony-horse-1948.jpg,86,Naïve Art (Primitivism),43,1948
20774,marc-chagall,for-vava-1955.jpg,86,Naïve Art (Primitivism),43,1955
20775,marc-chagall,potiphar-s-wife-tries-unsuccessfully-to-seduce-joseph-genesis-xxxix-7-9.jpg,86,Naïve Art (Primitivism),43,1956
20776,marc-chagall,gobelin-above-the-entrance-of-the-museum-message-biblique-marc-chagall-1971.jpg,86,Naïve Art (Primitivism),43,1971
20777,marc-chagall,moses-on-the-order-of-the-lord-has-struck-the-rock-in-horeb-and-sparked-a-source-exodus-xvii-4.jpg,86,Naïve Art (Primitivism),43,1934
20778,marc-chagall,the-procession.jpg,86,Naïve Art (Primitivism),43,1923
20779,marc-chagall,absalom-riding-on-a-mule-is-caught-by-the-hair-on-the-branch-of-a-great-oak-second-samuel-18-9-1956.jpg,86,Naïve Art (Primitivism),43,1956
20780,marc-chagall,creation-1980.jpg,86,Naïve Art (Primitivism),43,1980
20781,marc-chagall,a-man-with-thora-1975.jpg,86,Naïve Art (Primitivism),43,1975
20782,marc-chagall,king-david-1974-2.jpg,86,Naïve Art (Primitivism),43,1974
20783,marc-chagall,esther-1960.jpg,86,Naïve Art (Primitivism),43,1960
20784,marc-chagall,in-rage-which-he-felt-to-the-idolatry-of-the-chosen-people-of-god-moses-broken-the-tablets-of.jpg,86,Naïve Art (Primitivism),43,1956
20785,marc-chagall,by-beating-the-philistines-saul-killed-himself-by-his-own-sword-i-samuel-xxxi-2-6.jpg,86,Naïve Art (Primitivism),43,1956
20786,marc-chagall,tchitchikov-at-the-customs.jpg,86,Naïve Art (Primitivism),43,1923
20787,marc-chagall,christ-study-to-vitrage-in-metz-cathedral-1964.jpg,86,Naïve Art (Primitivism),43,1964
20788,marc-chagall,the-israelites-go-over-jordan-following-of-the-ark-of-the-covenant-that-is-brought-to-them-at.jpg,86,Naïve Art (Primitivism),43,1956
20789,marc-chagall,korobotchka-s-poultry-house.jpg,86,Naïve Art (Primitivism),43,1923
20790,marc-chagall,the-martyr-1970.jpg,86,Naïve Art (Primitivism),43,1970
20791,marc-chagall,drawing-in-rose-1959.jpg,86,Naïve Art (Primitivism),43,1959
20792,marc-chagall,window-over-a-garden.jpg,86,Naïve Art (Primitivism),43,1917
20793,marc-chagall,daphnis-and-chloe-1911.jpg,86,Naïve Art (Primitivism),43,1911
20794,marc-chagall,having-learned-absalom-s-death-who-has-been-killed-by-joab-and-found-hanging-on-the-tree-in-the.jpg,86,Naïve Art (Primitivism),43,1956
20795,marc-chagall,king-david-1973.jpg,86,Naïve Art (Primitivism),43,1973
20796,marc-chagall,the-concert-1957.jpg,86,Naïve Art (Primitivism),43,1957
20797,marc-chagall,sobakevich-near-armchair.jpg,86,Naïve Art (Primitivism),43,1923
20798,marc-chagall,job-praying-1960.jpg,86,Naïve Art (Primitivism),43,1960
20799,marc-chagall,then-said-the-king-in-himself-1948.jpg,86,Naïve Art (Primitivism),43,1948
20800,marc-chagall,banquet-at-the-police-chief-s-house.jpg,86,Naïve Art (Primitivism),43,1923
20801,marc-chagall,isaiah-s-oracle-on-the-ruins-of-babylon-isaiah-xiii.jpg,86,Naïve Art (Primitivism),43,1956
20802,marc-chagall,lovers-under-lilies-1925.jpg,86,Naïve Art (Primitivism),43,1925
20803,marc-chagall,angel-with-a-sword-1956.jpg,86,Naïve Art (Primitivism),43,1956
20804,marc-chagall,the-hebrews-adore-the-golden-calf-exodus-xxxii-7-10.jpg,86,Naïve Art (Primitivism),43,1934
20805,marc-chagall,tchitchikov-triumphant.jpg,86,Naïve Art (Primitivism),43,1923
20806,marc-chagall,jacob-wrestling-with-the-angel.jpg,86,Naïve Art (Primitivism),43,1963
20807,marc-chagall,the-gladiolas-1967.jpg,86,Naïve Art (Primitivism),43,1967
20808,marc-chagall,the-noah-s-sacrifice-1932.jpg,86,Naïve Art (Primitivism),43,1932
20809,marc-chagall,women-of-bible-sarah-and-rebecca.jpg,86,Naïve Art (Primitivism),43,
20810,marc-chagall,russian-wedding-1909.jpg,86,Naïve Art (Primitivism),43,1909
20811,marc-chagall,angel-in-paradise-1956.jpg,86,Naïve Art (Primitivism),43,1956
20812,marc-chagall,the-blue-face-1967.jpg,86,Naïve Art (Primitivism),43,1967
20813,marc-chagall,the-yellow-rooster-1960.jpg,86,Naïve Art (Primitivism),43,1960
20814,marc-chagall,job-in-despair-1960.jpg,86,Naïve Art (Primitivism),43,1960
20815,marc-chagall,he-went-up-to-the-couch-1938.jpg,86,Naïve Art (Primitivism),43,1948
20816,marc-chagall,moses-with-the-tablets-of-the-law-1956-1.jpg,86,Naïve Art (Primitivism),43,1956
20817,marc-chagall,summer-house-backyard-1918.jpg,86,Naïve Art (Primitivism),43,1918
20818,marc-chagall,joshua-receives-the-blessing-of-moses-deuteronomy-xxxiv-9.jpg,86,Naïve Art (Primitivism),43,1956
20819,marc-chagall,meeting-of-jacob-and-rachel-at-the-well-genesis-xxix-7-10.jpg,86,Naïve Art (Primitivism),43,1931
20820,marc-chagall,having-heard-the-death-of-jonathan-that-his-dearest-friend-has-been-killed-in-battle-against.jpg,86,Naïve Art (Primitivism),43,1956
20821,marc-chagall,the-walk-1973.jpg,86,Naïve Art (Primitivism),43,1973
20822,marc-chagall,peace-and-glory-were-brought-to-jerusalem-with-the-forgiveness-of-god-isaiah-lii-1-7.jpg,86,Naïve Art (Primitivism),43,1956
20823,marc-chagall,jeremiah-1980.jpg,86,Naïve Art (Primitivism),43,1980
20824,marc-chagall,abraham-weeping-for-sarah-genesis-xiii-1-1956.jpg,86,Naïve Art (Primitivism),43,1956
20825,marc-chagall,ten-commandements.jpg,86,Naïve Art (Primitivism),43,1966
20826,marc-chagall,moses-and-aaron-with-the-elders-1966.jpg,86,Naïve Art (Primitivism),43,1966
20827,marc-chagall,moses-and-aaron-with-pharaoh-1931.jpg,86,Naïve Art (Primitivism),43,1931
20828,marc-chagall,striking-the-rock.jpg,86,Naïve Art (Primitivism),43,1963
20829,marc-chagall,tchitchikov-s-dreams.jpg,86,Naïve Art (Primitivism),43,1923
20830,marc-chagall,sobakevich-s-house.jpg,86,Naïve Art (Primitivism),43,1923
20831,marc-chagall,music-1963.jpg,86,Naïve Art (Primitivism),43,1963
20832,marc-chagall,lilacs-1980.jpg,86,Naïve Art (Primitivism),43,1980
20833,marc-chagall,creation-of-world-1971.jpg,86,Naïve Art (Primitivism),43,1971
20834,marc-chagall,king-david-1974.jpg,86,Naïve Art (Primitivism),43,1974
20835,marc-chagall,the-circus-with-the-yellow-clown-1967.jpg,86,Naïve Art (Primitivism),43,1967
20836,marc-chagall,fiddler-with-ruster-1982.jpg,86,Naïve Art (Primitivism),43,1982
20837,marc-chagall,moses-casts-his-stick-that-transformed-into-a-snake-on-the-orders-of-the-lord-that-referred-to-1931.jpg,86,Naïve Art (Primitivism),43,1931
20838,marc-chagall,moise-blesses-the-children-of-israel-1966.jpg,86,Naïve Art (Primitivism),43,1966
20839,marc-chagall,illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-9.jpg,86,Naïve Art (Primitivism),43,1976
20840,marc-chagall,study-to-vitrage-at-notre-dame-cathedral-in-reims-1973.jpg,86,Naïve Art (Primitivism),43,1973
20841,marc-chagall,jeremiah-1956.jpg,86,Naïve Art (Primitivism),43,1956
20842,marc-chagall,david-with-bathsheba-1980.jpg,86,Naïve Art (Primitivism),43,1980
20843,marc-chagall,statuary-and-the-statue-of-jupiter-1927.jpg,86,Naïve Art (Primitivism),43,1927
20844,marc-chagall,noah-s-ark.jpg,86,Naïve Art (Primitivism),43,1963
20845,marc-chagall,illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-10.jpg,86,Naïve Art (Primitivism),43,1976
20846,marc-chagall,chapel-du-saillant-1979.jpg,86,Naïve Art (Primitivism),43,1979
20847,marc-chagall,the-monument-on-the-tomb-of-rachel-on-the-path-ephra-genesis-xxxv-19-20.jpg,86,Naïve Art (Primitivism),43,1931
20848,marc-chagall,a-couple-in-twilight-1980.jpg,86,Naïve Art (Primitivism),43,1980
20849,marc-chagall,jewish-wedding.jpg,86,Naïve Art (Primitivism),43,1912
20850,marc-chagall,not_detected_202875.jpg,86,Naïve Art (Primitivism),43,1965
20851,marc-chagall,tree-of-life-sketch-to-vitrage-in-chapelle-des-cordeliers-in-sarrebourg-1974.jpg,86,Naïve Art (Primitivism),43,1974
20852,marc-chagall,moses-died-looking-to-the-promised-land-where-he-should-not-enter-deuteronomy-xxxiv-1-5.jpg,86,Naïve Art (Primitivism),43,1956
20853,marc-chagall,jacob-sees-in-a-dream-a-ladder-touching-the-sky-in-which-the-angels-of-god-ascending-and.jpg,86,Naïve Art (Primitivism),43,1956
20854,marc-chagall,illustration-to-nikolai-gogol-s-dead-souls-1.jpg,86,Naïve Art (Primitivism),43,1923
20855,marc-chagall,the-creation-of-man-5.jpg,86,Naïve Art (Primitivism),43,1958
20856,marc-chagall,noah-s-ark-5.jpg,86,Naïve Art (Primitivism),43,1963
20857,marc-chagall,rest-1975.jpg,86,Naïve Art (Primitivism),43,1975
20858,marc-chagall,petrouchka.jpg,86,Naïve Art (Primitivism),43,1923
20859,marc-chagall,self-portrait-in-profile-1914.jpg,86,Naïve Art (Primitivism),43,1914
20860,marc-chagall,sarah-and-angels-1960.jpg,86,Naïve Art (Primitivism),43,1960
20861,marc-chagall,concert-on-the-square-1983.jpg,86,Naïve Art (Primitivism),43,1983
20862,marc-chagall,king-solomon-with-harp-1965.jpg,86,Naïve Art (Primitivism),43,1965
20863,marc-chagall,mother-and-child-1956.jpg,86,Naïve Art (Primitivism),43,1956
20864,marc-chagall,creation-of-world-study-to-vitrage-at-musée-national-message-biblique-marc-chagall-in-nice-1971-2.jpg,86,Naïve Art (Primitivism),43,1971
20865,marc-chagall,rebecca-gives-drink-to-the-servant-of-abraham-which-recognizes-the-bride-destined-by-god-to.jpg,86,Naïve Art (Primitivism),43,1931
20866,marc-chagall,the-sacrifice-of-isaac-5.jpg,86,Naïve Art (Primitivism),43,1964
20867,marc-chagall,self-portrait-1960.jpg,86,Naïve Art (Primitivism),43,1960
20868,marc-chagall,selifan.jpg,86,Naïve Art (Primitivism),43,1923
20869,marc-chagall,jerusalem-has-been-freed-from-babylon-according-to-the-prophecy-of-isaiah-isaiah-xiv-1-7.jpg,86,Naïve Art (Primitivism),43,1956
20870,marc-chagall,elijah-is-taken-to-heaven-1956.jpg,86,Naïve Art (Primitivism),43,1956
20871,marc-chagall,the-adoration-of-the-golden-calf-1966.jpg,86,Naïve Art (Primitivism),43,1966
20872,marc-chagall,the-creation-of-man-9.jpg,86,Naïve Art (Primitivism),43,1958
20873,marc-chagall,the-descent-from-croix.jpg,86,Naïve Art (Primitivism),43,1976
20874,marc-chagall,prophet-daniel-with-lions-1956.jpg,86,Naïve Art (Primitivism),43,1956
20875,marc-chagall,apparition-at-the-circus-1963.jpg,86,Naïve Art (Primitivism),43,1963
20876,marc-chagall,the-sacrifice-offered-by-elijah-is-consumed-by-the-fire-from-the-lord-i-kings-xviii-36-38.jpg,86,Naïve Art (Primitivism),43,1956
20877,marc-chagall,not_detected_202876.jpg,86,Naïve Art (Primitivism),43,1968
20878,marc-chagall,acrobates-1961.jpg,86,Naïve Art (Primitivism),43,1961
20879,marc-chagall,vitrage-at-art-institute-of-chicago-1976.jpg,86,Naïve Art (Primitivism),43,1976
20880,marc-chagall,the-emaciated-officials.jpg,86,Naïve Art (Primitivism),43,1923
20881,marc-chagall,tree-of-life-sketch-to-vitrage-in-chapelle-des-cordeliers-in-sarrebourg-1974-1.jpg,86,Naïve Art (Primitivism),43,1974
20882,marc-chagall,bride-with-a-fan-1911.jpg,86,Naïve Art (Primitivism),43,1911
20883,marc-chagall,the-story-of-the-rooster-the-little-goat-4.jpg,86,Naïve Art (Primitivism),43,
20884,marc-chagall,the-tribe-of-benjamin-stained-glass-window-for-the-synagogue-of-the-hadassh-hebrew-university-1962.jpg,86,Naïve Art (Primitivism),43,1962
20885,marc-chagall,equestrienne-1931.jpg,86,Naïve Art (Primitivism),43,1931
20886,marc-chagall,creation-of-eve-1931.jpg,86,Naïve Art (Primitivism),43,1931
20887,marc-chagall,moses-spreads-the-darkness-over-egypt-1931.jpg,86,Naïve Art (Primitivism),43,1931
20888,marc-chagall,god-directs-moses-to-make-vestments-for-use-in-the-sanctuary-1966.jpg,86,Naïve Art (Primitivism),43,1966
20889,marc-chagall,moses-is-saved-from-the-water-by-pharaoh-s-daughter.jpg,86,Naïve Art (Primitivism),43,1966
20890,marc-chagall,the-vision-of-moses-1968.jpg,86,Naïve Art (Primitivism),43,1968
20891,marc-chagall,the-heart-of-the-circus-1962.jpg,86,Naïve Art (Primitivism),43,1962
20892,marc-chagall,study-to-moses-with-the-burning-bush.jpg,86,Naïve Art (Primitivism),43,1963
20893,marc-chagall,vitrage-at-art-institute-of-chicago-1976-1.jpg,86,Naïve Art (Primitivism),43,1976
20894,marc-chagall,moses-receiving-the-tablets-of-law-6.jpg,86,Naïve Art (Primitivism),43,1963
20895,marc-chagall,circus-in-the-village-1969.jpg,86,Naïve Art (Primitivism),43,1969
20896,marc-chagall,study-to-vitrage-at-notre-dame-cathedral-in-reims-1973-2.jpg,86,Naïve Art (Primitivism),43,1973
20897,marc-chagall,the-hebrews-adore-the-golden-calf-1931.jpg,86,Naïve Art (Primitivism),43,1931
20898,marc-chagall,musicians-1979.jpg,86,Naïve Art (Primitivism),43,1979
20899,marc-chagall,untitled-1968.jpg,86,Naïve Art (Primitivism),43,1968
20900,marc-chagall,couple-and-basket-with-fruits.jpg,86,Naïve Art (Primitivism),43,
20901,marc-chagall,eliezer-and-rebecca-1931.jpg,86,Naïve Art (Primitivism),43,1931
20902,marc-chagall,moses-1956.jpg,86,Naïve Art (Primitivism),43,1956
20903,marc-chagall,crucifixion-1964.jpg,86,Naïve Art (Primitivism),43,1964
20904,marc-chagall,jacob-wrestling-with-the-angel-genesis-xxxii-24-30.jpg,86,Naïve Art (Primitivism),43,1931
20905,marc-chagall,noah-s-ark-4.jpg,86,Naïve Art (Primitivism),43,1963
20906,marc-chagall,joseph-a-shepherd-1931.jpg,86,Naïve Art (Primitivism),43,1931
20907,marc-chagall,a-tree-in-blossom-1977.jpg,86,Naïve Art (Primitivism),43,1977
20908,marc-chagall,window-in-artist-s-studio-1976.jpg,86,Naïve Art (Primitivism),43,1976
20909,marc-chagall,window-in-the-country-1915.jpg,86,Naïve Art (Primitivism),43,1915
20910,marc-chagall,the-creation-of-world-1972.jpg,86,Naïve Art (Primitivism),43,1972
20911,marc-chagall,illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-20.jpg,86,Naïve Art (Primitivism),43,1976
20912,marc-chagall,a-house-in-liozna-1908.jpg,86,Naïve Art (Primitivism),43,1908
20913,marc-chagall,meeting-of-ruth-and-boaz-1960.jpg,86,Naïve Art (Primitivism),43,1960
20914,marc-chagall,meditation-1979.jpg,86,Naïve Art (Primitivism),43,1979
20915,marc-chagall,near-gibeon-joshua-to-give-his-troops-time-to-gain-the-victory-stops-the-sun-joshua-x-12-14.jpg,86,Naïve Art (Primitivism),43,1956
20916,marc-chagall,rainbow-in-the-sky-a-sign-of-covenant-between-god-and-earth-1931-1.jpg,86,Naïve Art (Primitivism),43,1931
20917,marc-chagall,lovers-with-bouquet-under-the-trees-1957.jpg,86,Naïve Art (Primitivism),43,1957
20918,marc-chagall,jacob-s-ladder-1973.jpg,86,Naïve Art (Primitivism),43,1973
20919,marc-chagall,noah-s-cloak-1931.jpg,86,Naïve Art (Primitivism),43,1931
20920,marc-chagall,drawing-by-marc-chagall-for-vladimir-mayakovsky-s-70th-birthday-1963-1.jpg,86,Naïve Art (Primitivism),43,1963
20921,marc-chagall,profile-and-red-child-1960.jpg,86,Naïve Art (Primitivism),43,1960
20922,marc-chagall,tchitchikov-s-arrival-to-town-n.jpg,86,Naïve Art (Primitivism),43,1923
20923,marc-chagall,not_detected_202872.jpg,86,Naïve Art (Primitivism),43,1965
20924,marc-chagall,lilies-of-the-valley-1916.jpg,86,Naïve Art (Primitivism),43,1916
20925,marc-chagall,moise-blesses-joshua-1966.jpg,86,Naïve Art (Primitivism),43,1966
20926,marc-chagall,bathsheba-1963.jpg,86,Naïve Art (Primitivism),43,1963
20927,marc-chagall,under-the-walls-of-jericho-joshua-listens-god-s-orders-which-requiring-him-to-sound-trumpets.jpg,86,Naïve Art (Primitivism),43,1956
20928,marc-chagall,a-flowered-easel-1984.jpg,86,Naïve Art (Primitivism),43,1984
20929,marc-chagall,the-trap-1962.jpg,86,Naïve Art (Primitivism),43,1962
20930,marc-chagall,the-house-painters.jpg,86,Naïve Art (Primitivism),43,1923
20931,marc-chagall,the-over-flowing-table.jpg,86,Naïve Art (Primitivism),43,1923
20932,marc-chagall,solomon-is-proclaimed-a-king-of-israel-i-kings-i-32-40.jpg,86,Naïve Art (Primitivism),43,1956
20933,marc-chagall,having-become-the-favorite-the-pharaoh-joseph-gets-his-brothers-come-to-egypt-requests-food.jpg,86,Naïve Art (Primitivism),43,1956
20934,marc-chagall,cain-and-abel-1960.jpg,86,Naïve Art (Primitivism),43,1960
20935,marc-chagall,still-life-with-bouquet-1962.jpg,86,Naïve Art (Primitivism),43,1962
20936,marc-chagall,the-face-of-israel-1960.jpg,86,Naïve Art (Primitivism),43,1960
20937,marc-chagall,already-been-old-joshua-brings-together-the-israelites-and-recalls-of-the-favor-which-the-lord.jpg,86,Naïve Art (Primitivism),43,1956
20938,marc-chagall,pliushkin-s-room.jpg,86,Naïve Art (Primitivism),43,1923
20939,marc-chagall,burlesque-and-circus-1985.jpg,86,Naïve Art (Primitivism),43,1985
20940,marc-chagall,the-creation-of-man-2.jpg,86,Naïve Art (Primitivism),43,1958
20941,marc-chagall,jacob-blessed-two-sons-of-joseph-despite-joseph-he-raises-his-right-hand-on-the-head-of-the.jpg,86,Naïve Art (Primitivism),43,1956
20942,marc-chagall,banquet-degenerates-into-brawl.jpg,86,Naïve Art (Primitivism),43,1923
20943,marc-chagall,asking-the-way.jpg,86,Naïve Art (Primitivism),43,1923
20944,marc-chagall,arrival-of-queen-sheba-to-jerusalem-i-kings-x-1-5.jpg,86,Naïve Art (Primitivism),43,1956
20945,marc-chagall,moses-with-the-tablets-of-the-law-1956-2.jpg,86,Naïve Art (Primitivism),43,1956
20946,marc-chagall,the-torah-the-second-state-1983.jpg,86,Naïve Art (Primitivism),43,1983
20947,marc-chagall,laid-table-with-view-of-saint-paul-de-vance-1968.jpg,86,Naïve Art (Primitivism),43,1968
20948,marc-chagall,the-poet-reclining-1915.jpg,86,Naïve Art (Primitivism),43,1915
20949,marc-chagall,striking-the-rock-2.jpg,86,Naïve Art (Primitivism),43,1963
20950,marc-chagall,striking-the-rock-3.jpg,86,Naïve Art (Primitivism),43,1963
20951,marc-chagall,the-mosaic-the-prophet-elijah-in-the-garden-of-marc-chagall-museum-in-nice-1970.jpg,86,Naïve Art (Primitivism),43,1970
20952,marc-chagall,moses-and-the-striking-rock-1931.jpg,86,Naïve Art (Primitivism),43,1931
20953,marc-chagall,clown-with-flowers-1963.jpg,86,Naïve Art (Primitivism),43,1963
20954,marc-chagall,the-tablets-of-law-1961.jpg,86,Naïve Art (Primitivism),43,1961
20955,marc-chagall,moses-with-the-tablets-of-the-law-1956.jpg,86,Naïve Art (Primitivism),43,1956
20956,marc-chagall,before-the-death-blind-isaac-bless-his-second-son-jacob-rebecca-told-him-to-make-it-for-his-1956.jpg,86,Naïve Art (Primitivism),43,1956
20957,marc-chagall,in-front-of-the-picture-1971.jpg,86,Naïve Art (Primitivism),43,1971
20958,marc-chagall,pliushkin-treats-tchtchikov.jpg,86,Naïve Art (Primitivism),43,1923
20959,marc-chagall,madame-moineau-the-sparrow-woman.jpg,86,Naïve Art (Primitivism),43,1923
20960,marc-chagall,david-1956-1.jpg,86,Naïve Art (Primitivism),43,1956
20961,marc-chagall,delilah-cut-samson-s-hair-and-had-thus-deprived-him-his-superhuman-strength-he-has-fallen.jpg,86,Naïve Art (Primitivism),43,1956
20962,marc-chagall,circumcision-prescribed-by-god-to-abraham-genesis-xvii-10-1931.jpg,86,Naïve Art (Primitivism),43,1931
20963,marc-chagall,reclining-on-the-bed.jpg,86,Naïve Art (Primitivism),43,1923
20964,marc-chagall,aaron-in-front-of-the-golden-candlestick-with-seven-branches-executed-as-prescribed-by-lord.jpg,86,Naïve Art (Primitivism),43,1956
20965,marc-chagall,manoah-and-his-wife-offering-a-sacrifice-saw-the-angel-of-the-lord-flying-in-the-flame-judges.jpg,86,Naïve Art (Primitivism),43,1956
20966,marc-chagall,moses-with-the-tablets-of-the-law-1961.jpg,86,Naïve Art (Primitivism),43,1961
20967,marc-chagall,the-israelites-are-eating-the-passover-lamb-1931.jpg,86,Naïve Art (Primitivism),43,1931
20968,marc-chagall,the-avenue-of-opera-1969.jpg,86,Naïve Art (Primitivism),43,1969
20969,marc-chagall,moses-with-the-burning-bush-5.jpg,86,Naïve Art (Primitivism),43,1963
20970,marc-chagall,lovers-near-bridge-1948.jpg,86,Naïve Art (Primitivism),43,1948
20971,marc-chagall,coachman-feeds-a-horses.jpg,86,Naïve Art (Primitivism),43,1923
20972,marc-chagall,illustration-for-literary-review-shtrom-heftn-1923-1.jpg,86,Naïve Art (Primitivism),43,1923
20973,marc-chagall,they-were-in-forty-pairs-1948.jpg,86,Naïve Art (Primitivism),43,1948
20974,marc-chagall,david-with-his-harp-1956.jpg,86,Naïve Art (Primitivism),43,1956
20975,marc-chagall,abraham-and-three-angels-1966.jpg,86,Naïve Art (Primitivism),43,1966
20976,marc-chagall,moses-1966.jpg,86,Naïve Art (Primitivism),43,1966
20977,marc-chagall,the-creation-of-man-6.jpg,86,Naïve Art (Primitivism),43,1958
20978,marc-chagall,after-the-flood-noah-offering-a-sacrifice-to-god-genesis-viii-20-22.jpg,86,Naïve Art (Primitivism),43,1931
20979,marc-chagall,clock-1914.jpg,86,Naïve Art (Primitivism),43,1914
20980,marc-chagall,solomon-1956.jpg,86,Naïve Art (Primitivism),43,1956
20981,marc-chagall,study-to-the-jacob-s-dream.jpg,86,Naïve Art (Primitivism),43,1963
20982,marc-chagall,moses-receiving-the-tablets-of-law-2.jpg,86,Naïve Art (Primitivism),43,1963
20983,marc-chagall,cain-and-abel-1911.jpg,86,Naïve Art (Primitivism),43,1911
20984,marc-chagall,illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-4.jpg,86,Naïve Art (Primitivism),43,1976
20985,marc-chagall,not_detected_202864.jpg,86,Naïve Art (Primitivism),43,1968
20986,marc-chagall,parade-in-circus-1980.jpg,86,Naïve Art (Primitivism),43,1980
20987,marc-chagall,moses-receiving-the-tablets-of-law-5.jpg,86,Naïve Art (Primitivism),43,1963
20988,marc-chagall,untitled-1973-1.jpg,86,Naïve Art (Primitivism),43,1973
20989,marc-chagall,now-the-king-loved-science-and-geometry-1948.jpg,86,Naïve Art (Primitivism),43,1948
20990,marc-chagall,when-abdullah-got-the-net-ashore-1948.jpg,86,Naïve Art (Primitivism),43,1948
20991,marc-chagall,abdullah-discovered-before-him-1948.jpg,86,Naïve Art (Primitivism),43,1948
20992,marc-chagall,white-crucifixion-1938.jpg,86,Naïve Art (Primitivism),43,1938
20993,marc-chagall,painter-s-dream-1967.jpg,86,Naïve Art (Primitivism),43,1967
20994,marc-chagall,noah-lets-go-the-dove-through-the-window-of-the-ark-genesis-viii-6-9-1931.jpg,86,Naïve Art (Primitivism),43,1931
20995,marc-chagall,the-judgement-of-solomon-i-kings-iii-16-27.jpg,86,Naïve Art (Primitivism),43,1956
20996,marc-chagall,god-creates-man.jpg,86,Naïve Art (Primitivism),43,1931
20997,marc-chagall,a-jonah-s-boat-1977.jpg,86,Naïve Art (Primitivism),43,1977
20998,marc-chagall,abraham-is-going-to-sacrifice-his-son-according-to-the-order-of-god-genesis-xxii-9-14.jpg,86,Naïve Art (Primitivism),43,1956
20999,marc-chagall,the-creation-of-man-7.jpg,86,Naïve Art (Primitivism),43,1958
21000,marc-chagall,solomon-praying-in-the-temple-in-presence-of-the-congregation-of-israel-i-kings-viii-23-30.jpg,86,Naïve Art (Primitivism),43,1956
21001,marc-chagall,wedding-1918.jpg,86,Naïve Art (Primitivism),43,1918
21002,marc-chagall,equestrienne-1927.jpg,86,Naïve Art (Primitivism),43,1927
21003,marc-chagall,tchitchikov-s-farewell-to-manilov.jpg,86,Naïve Art (Primitivism),43,1923
21004,marc-chagall,on-the-tramp-1962.jpg,86,Naïve Art (Primitivism),43,1962
21005,marc-chagall,a-little-angel-1957.jpg,86,Naïve Art (Primitivism),43,1957
21006,marc-chagall,pliushkin-s-village.jpg,86,Naïve Art (Primitivism),43,1923
21007,marc-chagall,noah-s-ark-3.jpg,86,Naïve Art (Primitivism),43,1963
21008,marc-chagall,acrobatics-1963.jpg,86,Naïve Art (Primitivism),43,1963
21009,marc-chagall,illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-16.jpg,86,Naïve Art (Primitivism),43,1976
21010,marc-chagall,moses-received-the-tablets-of-law-1931.jpg,86,Naïve Art (Primitivism),43,1931
21011,marc-chagall,having-lingered-in-gaza-house-of-courtesan-and-watched-by-the-people-who-wanted-to-kill-him.jpg,86,Naïve Art (Primitivism),43,1956
21012,marc-chagall,david-and-bathsheba-1956.jpg,86,Naïve Art (Primitivism),43,1956
